id,created_at,text
821044531881721856,2017-01-16 17:20:45,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in… https://t.co/8whqFhaex4
821025653331992577,2017-01-16 16:05:44,RT @Cole_Elkins: Every retweet this gets I will pet my dog and tell him he's a good boy. https://t.co/vKm7sCGmdd
820837357901512704,2017-01-16 03:37:31,RT @dog_rates: This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5…
820793444880777216,2017-01-16 00:43:01,@foreveraleeexis he is
820749716845686786,2017-01-15 21:49:15,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1
820737464323162113,2017-01-15 21:00:34,"@iamtherog *blinks*
*doge is no longer there*
makes one question, is doge ever truly there? I think- yes. Always. Window doge is true"
820729595569782785,2017-01-15 20:29:18,@AnneWheaton the Wheaton's are my first pic for guest stars
820726610118766592,2017-01-15 20:17:26,"I'll host 
https://t.co/jUM04HPVac"
820723207623811072,2017-01-15 20:03:55,@YoureASHy https://t.co/WxpirjQ0WE
820713260622155776,2017-01-15 19:24:24,@ironicbeans @jacksfilms I'd want permission from Jack first
820705485137604614,2017-01-15 18:53:30,@ironicbeans @jacksfilms if he sends them in :)
820690176645140481,2017-01-15 17:52:40,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd
820661643143237638,2017-01-15 15:59:17,@ok_personality would pet to make up for it
820513400715354112,2017-01-15 06:10:13,@eschow WHICH ONE?
820494788566847489,2017-01-15 04:56:16,"RT @dog_rates: We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t…"
820446719150292993,2017-01-15 01:45:15,RT @dog_rates: This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg
820318264370876416,2017-01-14 17:14:49,RT @LoveYourMelon: We hope you're having a cozy weekend with your favorite people! #LoveYourMelon #JoinTheStory https://t.co/Z4wS6VGRD2
820314633777061888,2017-01-14 17:00:24,We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10… https://t.co/mtNwAQQEQ4
820279054817460224,2017-01-14 14:39:01,@eveecurtis my dog rating days have just started
820091298443042816,2017-01-14 02:12:56,@kelbiondo https://t.co/KPllzIu4mk
820079483013177344,2017-01-14 01:25:59,Was this organized by a dog? Is a dog driving the bus? I have so many questions
820079084478795776,2017-01-14 01:24:24,But how do they determine which K9s are adventurous? Is there a test? Oh god. I hope I pass
820078625395449857,2017-01-14 01:22:35,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD
820013781606658049,2017-01-13 21:04:55,"RT @dog_rates: This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://…"
819952236453363712,2017-01-13 17:00:21,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:… https://t.co/3UFtdZEa0l"
819924195358416896,2017-01-13 15:08:56,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E
819906329699618816,2017-01-13 13:57:56,@taytayirvine @curleyemily hello! May I feature this picture?
819711362133872643,2017-01-13 01:03:12,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU
819700554930778112,2017-01-13 00:20:16,@AA_Azrael I need to pupdate it
819686288899108864,2017-01-12 23:23:34,@hankgreen I actually have the market for getting dog pics sent to you for free on lockdown Hank watch it
819622895223771136,2017-01-12 19:11:40,I've been trying to track down this pupdate for a year now. Carlie is now a beautiful puppo https://t.co/MMo6JokL9O
819591081306259457,2017-01-12 17:05:15,@fmarleypaterson THIS is how weather should be covered
819588359383371776,2017-01-12 16:54:26,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO
819584234314670080,2017-01-12 16:38:03,@VICESports I will support what the dogs support
819550949802971136,2017-01-12 14:25:47,@NathanZed I'll help
819533194970169346,2017-01-12 13:15:14,@jessleebee incredible content right here
819354029251842050,2017-01-12 01:23:18,RT @dog_rates: PUPDATE: Bo and Carly were finally reunited https://t.co/tHB08Xzu6V
819347104292290561,2017-01-12 00:55:47,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultan… https://t.co/YGAv4jBs5A
819336649796714501,2017-01-12 00:14:14,@66ersBaseball I would love nothing more
819238181065359361,2017-01-11 17:42:57,"Some happy pupper news to share. 10/10 for everyone involved 
https://t.co/MefMAZX2uv"
819234126800814089,2017-01-11 17:26:51,@kerrence @bgardnerfanclub I'm down
819227688460238848,2017-01-11 17:01:16,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT
819015337530290176,2017-01-11 02:57:27,RT @dog_rates: This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1
819015331746349057,2017-01-11 02:57:26,RT @dog_rates: This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb
819008996006907904,2017-01-11 02:32:15,"RT @WhiteHouse: Bo, stop trying to make fetch happen. http://t.co/Ez6hWGFpFc"
819006400881917954,2017-01-11 02:21:57,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb
819004803107983360,2017-01-11 02:15:36,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1
818993352683257856,2017-01-11 01:30:06,@alexcerraa really really not hard to find out
818973331886051329,2017-01-11 00:10:32,@CharlestonVO very good choice
818973212834983936,2017-01-11 00:10:04,@r00dicus 😉😉😉
818938396693381120,2017-01-10 21:51:43,@shibbnbot thank
818890781758988288,2017-01-10 18:42:31,@bigjackash that's not a real thing unfortunately
818889050081923073,2017-01-10 18:35:38,@bigjackash I have $17
818853641322954752,2017-01-10 16:14:56,@KatDuncanPhoto Estes park community thrift store in Colorado
818719383920971776,2017-01-10 07:21:26,"RT @matt___nelson: 421 days, 5.5 billion impressions, 3186 tweets, 6 mental breakdowns later... 1M followers. Thank you. I never thought th…"
818719221043568640,2017-01-10 07:20:48,"I know most of you are asleep, but thank you. 1 million followers is something that I never thought I'd achieve. This means so so much to me"
818646164899774465,2017-01-10 02:30:30,RT @dog_rates: This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM
818628182261764096,2017-01-10 01:19:02,@geoffisfamous that was the first thing I saw 😔
818627210458333184,2017-01-10 01:15:10,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG
818614493328580609,2017-01-10 00:24:38,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8
818588835076603904,2017-01-09 22:42:41,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb
818542459076612097,2017-01-09 19:38:24,@randonnumber @laurenduca I'm a dog...
818538701382946816,2017-01-09 19:23:28,How could Tom disrespect Tom like that? https://t.co/GuvhlUF8w0
818536468981415936,2017-01-09 19:14:36,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/1… https://t.co/rAtJLcwXVk
818501485931675650,2017-01-09 16:55:35,PUPDATE: Bo and Carly were finally reunited https://t.co/tHB08Xzu6V
818496172486696961,2017-01-09 16:34:29,@beckyhammer thank you Becky
818486366413713408,2017-01-09 15:55:31,@laurenduca would pet
818474474920144896,2017-01-09 15:08:15,@paynetc six times so far
818307523543449600,2017-01-09 04:04:51,RT @dog_rates: Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i…
818259473185828864,2017-01-09 00:53:55,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib
818145370475810820,2017-01-08 17:20:31,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z
818096644692541440,2017-01-08 14:06:54,@ArianaGrande you've been hacked
817978637031010304,2017-01-08 06:17:59,@elijahdaniel EUGENE
817958784450658305,2017-01-08 04:59:05,@RealKentMurphy @12upSport all attendance based records will be shattered
817909804341534720,2017-01-08 01:44:28,@TheLEGOCantina 😂😂😂😂😂
817908911860748288,2017-01-08 01:40:55,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
https://t.co/bbuKxk0fM8"
817908572583555073,2017-01-08 01:39:34,"RT @MicahGrimes: OMG, look at this awesome cross-eyed dog up for adoption in Florida. https://t.co/CGLfpD2SrQ https://t.co/SdIh7AtnDz"
817827839487737858,2017-01-07 20:18:46,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA
817783603400687617,2017-01-07 17:22:59,RT @dog_rates: Seriously stop changing the Hollywood sign. It's fine how it is https://t.co/m2jzp5J8yo
817779973096357888,2017-01-07 17:08:33,@joshgondelman @mariskreizman DM as many pics and vids as you like :)
817777686764523521,2017-01-07 16:59:28,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Appl… https://t.co/X67OOW0q2I"
817770344467533824,2017-01-07 16:30:18,@Lin_Manuel good day good dog
817767428776226817,2017-01-07 16:18:43,@mmduprey @hels don't give up
817766297127780353,2017-01-07 16:14:13,@hels *steps back in awe* ...may I feature?
817633727480270848,2017-01-07 07:27:26,Seriously stop changing the Hollywood sign. It's fine how it is https://t.co/m2jzp5J8yo
817561048970657792,2017-01-07 02:38:38,Strudel is doing well and has a doggo friend to comfort him. Help is still welcomed and appreciated. https://t.co/WECtJc9StI
817536400337801217,2017-01-07 01:00:41,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/1… https://t.co/tFqQLwSBiH"
817502432452313088,2017-01-06 22:45:43,RT @dog_rates: Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https:/…
817485088791347201,2017-01-06 21:36:47,"I support this
https://t.co/uz34bz5u54"
817484891403206657,2017-01-06 21:36:00,RT @5eean: Smuggling my dog back to college. https://t.co/R2ZvjPZfYL
817423860136083457,2017-01-06 17:33:29,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ
817415592588222464,2017-01-06 17:00:38,Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel… https://t.co/dEyZso9D3z
817413301785264128,2017-01-06 16:51:32,"Here's how we're choosing to give  back to our canine companions 🐶
https://t.co/JCp9i1iaE4"
817378120357543936,2017-01-06 14:31:44,"RT @Panthers: RT if you think this dog is awesome

cc: @dog_rates

#OlsenWPMOYChallenge
#OlsenWPMOYChallenge
#OlsenWPMOYChallenge
#OlsenWPM…"
817377251553583106,2017-01-06 14:28:17,@Panthers @gregolsen88 using a doggo to get those RTs... respect
817252536591650816,2017-01-06 06:12:43,@wilw @SarahKSilverman can confirm
817215291742703618,2017-01-06 03:44:43,@tom_harlock WHAT THE H*CK TOM I WANNA RATE EUGENE
817186367553884163,2017-01-06 01:49:47,@yourboyscoob @shibbnbot WHOA
817186332405538816,2017-01-06 01:49:38,RT @yourboyscoob: @shibbnbot @dog_rates This was a neat thing that happened. https://t.co/Mn9n9UOrwJ
817183888401432576,2017-01-06 01:39:56,"RT @sar_em_: ""We fancy."" @dog_rates https://t.co/CvHK2Z7GqI"
817181837579653120,2017-01-06 01:31:47,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k
817171292965273600,2017-01-06 00:49:53,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw
817155433580335105,2017-01-05 23:46:52,@dubstep4dads haha what a loser
817137513651441664,2017-01-05 22:35:39,@brianwr47513 yes
817130320503963648,2017-01-05 22:07:04,@brianwr47513 we rate dogs
817122439859728388,2017-01-05 21:35:45,"The two on our left are actually the stars of Like Doggo Like Pupper 
https://t.co/tiTKxfFevK"
817120970343411712,2017-01-05 21:29:55,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T
817077353004335104,2017-01-05 18:36:36,PUPDATE: Nollie has made the transition from pupper to puppo. Still fairly portable https://t.co/o1lDt5PeeJ
817059630966833152,2017-01-05 17:26:10,RT @BRWhitmire: Woof! @dog_rates https://t.co/I3UOgdiwHs
817056546584727552,2017-01-05 17:13:55,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH
817048289069690881,2017-01-05 16:41:06,RT @washingtonpost: How an online fight about dogs became one of 2016’s greatest memes https://t.co/K8o799LS36
816871077309718528,2017-01-05 04:56:56,@Hey_JJay_ yaaaaaaas
816871021320032257,2017-01-05 04:56:42,@devidev11_mack pet
816850585131646976,2017-01-05 03:35:30,@DallasStars name might be 6 but he's definitely a 13
816850336853925888,2017-01-05 03:34:31,@EmilyEssex15 @NHL ^
816831735958749184,2017-01-05 02:20:36,@elenacresci I've never needed a dog's photo more
816829038950027264,2017-01-05 02:09:53,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI
816817368898879488,2017-01-05 01:23:31,@NHL OMG HELLO DOG
816816676327063552,2017-01-05 01:20:46,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9
816809519388958721,2017-01-05 00:52:19,"RT @SierMatt5: darn, I spilled some dog food :/ https://t.co/TCOt0YEyZ9"
816795576780095488,2017-01-04 23:56:55,@UniversalORL @bwaygaby I like the dog yes
816765910207922176,2017-01-04 21:59:02,@lazy_river7 their*
816765789009231878,2017-01-04 21:58:33,RT @imbadatlife: Honestly the story of Bront has better character development than most TV shows https://t.co/e5U67x7nmr
816713481324003329,2017-01-04 18:30:42,@CGGuy44 @Wale Tonka seems mad
816697700272001025,2017-01-04 17:27:59,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF
816687465012543489,2017-01-04 16:47:19,@FrauHollen https://t.co/JCp9i1iaE4
816654100729360384,2017-01-04 14:34:44,@Wendys @DaveSi can confirm
816653886111027200,2017-01-04 14:33:53,@DCClarkAuthor order it :)
816503359196823552,2017-01-04 04:35:45,@RealWeRateCats ok
816470144268599301,2017-01-04 02:23:46,"Reminder that these came out today!
(pink to be restocked shortly)

Shop now: https://t.co/aNPBAchci4 https://t.co/XDhZ15hugm"
816467219873931264,2017-01-04 02:12:09,@USATODAYsports @AnimalPlanet may I commentate?
816455908792401921,2017-01-04 01:27:12,@mysicksadlife @TouchOfReptar HOLY H*CK
816451912019152896,2017-01-04 01:11:19,"The way I see it John has two options:

1. Online classes
2. Take the dog with you"
816450570814898180,2017-01-04 01:05:59,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k
816446076538548224,2017-01-04 00:48:08,@caitlinroseee @pleatedjeans I love Jeff
816337835913519106,2017-01-03 17:38:01,@LucyLexisLawton 😘
816336735214911488,2017-01-03 17:33:39,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY
816332495364952064,2017-01-03 17:16:48,RT @haleymay30: i have never wanted a hat more in my entire life https://t.co/vTXsuwda0L
816330594942599172,2017-01-03 17:09:15,@EnsuingKickoff @katiestereo https://t.co/4FGHHTFS5z
816330358123798528,2017-01-03 17:08:18,RT @waamsie: can someone donate $101 dollars to me it's for a good cause https://t.co/SndZW1UQ0d
816328946140774400,2017-01-03 17:02:42,"RT @katiestereo: Best New Year's present ever 
@dog_rates https://t.co/M8SpiqIg22"
816328312020733952,2017-01-03 17:00:10,"NEW 2017 DESIGNS ARE HERE 🐶

https://t.co/lgQdZ3yK3X https://t.co/PrXzzspWSr"
816116772130684928,2017-01-03 02:59:35,Atlas liked our video and tbh all I've ever wanted was his approval https://t.co/gIvi5xzTQ3
816104233980280834,2017-01-03 02:09:46,Day 385 in the bubble: maybe 2017 will be my break out year
816091915477250048,2017-01-03 01:20:49,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi
816083982681014272,2017-01-03 00:49:18,@GlenMaffews I like seeing 21% charge too
816062466425819140,2017-01-02 23:23:48,"RT @dog_rates: Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://…"
816014286006976512,2017-01-02 20:12:21,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r
815991574152806402,2017-01-02 18:42:06,@ExoSkeletorus the surgery would be to stop his ear from going inside out
815990720817401858,2017-01-02 18:38:42,Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!… https://t.co/bcVPkqufuu
815972193192579072,2017-01-02 17:25:05,I'm receiving word from numerous sources that this is actually a baby bird and not a pupper. Terribly sorry for the mixpup
815966073409433600,2017-01-02 17:00:46,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k
815756110422560768,2017-01-02 03:06:27,@Thepaintedman13 I use it irresponsibly
815745968457060357,2017-01-02 02:26:09,RT @dog_rates: Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets h…
815741366416396288,2017-01-02 02:07:52,@DakotaTylerrr @AndrewGibster no need to curse Dakota
815736392542261248,2017-01-02 01:48:06,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0
815711859047276544,2017-01-02 00:10:37,RT @maybackjack: This is my favorite thing of 2017 so far @dog_rates https://t.co/VlXmxutnJH
815709358382284800,2017-01-02 00:00:40,@MensHumor wow what a neat inspirational message
815644123281682432,2017-01-01 19:41:27,@brianbuck13 I deleted. Should calm down in a few days
815639385530101762,2017-01-01 19:22:38,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy
815618599574446081,2017-01-01 18:00:02,@khmr33 our DMs have been open from the start
815616080693624832,2017-01-01 17:50:01,"How to Get Your Dog Rated

https://t.co/NWl7GmZH6Y https://t.co/MdlkJKQZvc"
815435602317496321,2017-01-01 05:52:52,One of my resolutions was to not poke my dog's forehead anymore because it probably annoys her and I already failed so much for 2017
815422246797897728,2017-01-01 04:59:48,No matter how challenging 2017 gets... please remember... the dogs will always be good
815418269511385088,2017-01-01 04:43:59,"I hope your 2017 is filled with happiness and dogs... primarily dogs, which will lead to happiness"
815390420867969024,2017-01-01 02:53:20,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L
815331116114735104,2016-12-31 22:57:40,@DamhsaKorra @star_powered died a legend
815326366564581377,2016-12-31 22:38:48,"New Year's Resolutions

1. Boop more shnoops
2. See more floofs 
3. Increase pettings by 15%
4. Pet a dog in a different car while driving"
815258693025628160,2016-12-31 18:09:53,What a year it has been. Let me know when you've found your favorite! https://t.co/rpTy2amH0S
814986499976527872,2016-12-31 00:08:17,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8
814944251171766273,2016-12-30 21:20:25,@marinarachael hey now Brant and I are good pals
814937008871239680,2016-12-30 20:51:38,"RT @MyaaahCeee: Me pressing replay on @dog_rates video😭😂😂 ""the dogs will always be good""♡♡ https://t.co/zN3pYIjJiv"
814918258759532545,2016-12-30 19:37:07,I apologize in advance for bumping this a lot over the next few days. We're really h*ckin proud of it
814886176872132610,2016-12-30 17:29:39,"RT @dragonslayur101: doc: u have 4 minutes left to live
me: https://t.co/JgxhoijDQw"
814885173170999296,2016-12-30 17:25:39,"RT @Raise_The_Rail: When @dog_rates puts out ""dogs of 2016"" video so u gotta let all ur friends know https://t.co/gnjfBQk0VB"
814882869998944260,2016-12-30 17:16:30,RT @maybegabbitha: I don't know why I'm crying in the club right now https://t.co/SrnSgrO1c5
814880914207555584,2016-12-30 17:08:44,RT @l8note: The BEST 3:52 seconds you will EVER spend in your life! https://t.co/teeFkV0Fm6
814880260135223300,2016-12-30 17:06:08,RT @l_spillane: Go into 2017 smiling. 'There will always be good dogs' 😍 https://t.co/MLrHphhhj7
814878740270424065,2016-12-30 17:00:06,"The Dogs of 2016

https://t.co/ef8Fd6TcaY"
814875233400274944,2016-12-30 16:46:09,"I hope you're pupared 
https://t.co/kiATZBsSOD"
814850847461044225,2016-12-30 15:09:15,"@Redskins he said Kirk. Then he tried to do the thing where you jump rope your own leg but he faceplanted and mumbled ""you like that?"""
814668438853521408,2016-12-30 03:04:26,@Theorangeman4Ru ❤
814665948795928576,2016-12-30 02:54:32,@Theorangeman4Ru fuck off
814638523311648768,2016-12-30 01:05:33,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv
814596189702209536,2016-12-29 22:17:20,h*ckin soon https://t.co/JnsuxAuFme
814578408554463233,2016-12-29 21:06:41,RT @dog_rates: Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https:/…
814549774720528385,2016-12-29 19:12:54,@Redskins Oshie told me (in an admittedly drunken state) that he wants tickets to the playoffs when we make it
814530161257443328,2016-12-29 17:54:58,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G
814306147041689600,2016-12-29 03:04:49,@CollegeGameDay always
814228734337224704,2016-12-28 21:57:12,@dylmazeau I support you Dylan
814154882517188608,2016-12-28 17:03:44,Oshie insists that he turned 3 last week so he's fine to have a brewski or two
814153838634631168,2016-12-28 16:59:36,@deanburleymma @mimilalaa watch it Dennis we're going to the playoffs
814153002265309185,2016-12-28 16:56:16,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J
813944609378369540,2016-12-28 03:08:11,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7
813917029237456896,2016-12-28 01:18:36,@meganamram me bringing doggo cheer to your heart brings doggo cheer to my heart
813914749314404352,2016-12-28 01:09:32,@meganamram MEGAN IT'S BEEN A VERY SAD DAY TBH
813912571430445056,2016-12-28 01:00:53,"@WinterbroOnline thank you for this info I will add ""ostrich"" to the list of things not to throw water balloons at"
813911392935956480,2016-12-28 00:56:12,I'm getting reports that this is an ostrich. My bad guys
813910438903693312,2016-12-28 00:52:25,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf
813815525872730112,2016-12-27 18:35:15,Gary must be a very strong doggo to have been a service dog to one of the strongest women of all time
813812741911748608,2016-12-27 18:24:12,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was… https://t.co/2LqNkbHRgt"
813809494539042816,2016-12-27 18:11:18,"We put the 12 dogs of Christmas all in one place for your convenience just in case you're still feeling festive!
https://t.co/qIg4gkeCKB"
813800681631023104,2016-12-27 17:36:16,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1
813593809959419904,2016-12-27 03:54:14,@colesprouse fr*ck
813579394421821445,2016-12-27 02:56:57,@R0ssingt0n same
813558638581260288,2016-12-27 01:34:29,@laurenduca that's a good dog
813500502671552512,2016-12-26 21:43:28,@TheIJRConor CLOUD DON'T BE SAD OMG
813230080294092804,2016-12-26 03:48:54,"RT @matt___nelson: She's a
Good thang
Cute as hell
Soft as fuck
Oh my god
That's my doggo"
813217897535406080,2016-12-26 03:00:30,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81
813202720496779264,2016-12-26 02:00:11,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn
813198867613286400,2016-12-26 01:44:53,@jaketapper https://t.co/lRWKgtPGVK
813187593374461952,2016-12-26 01:00:05,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ
813172488309972993,2016-12-26 00:00:03,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE
813157409116065792,2016-12-25 23:00:08,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV
813142292504645637,2016-12-25 22:00:04,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi
813130366689148928,2016-12-25 21:12:41,I've been informed by multiple sources that this is actually a dog elf who's tired from helping Santa all night. Pupgraded to 12/10
813127251579564032,2016-12-25 21:00:18,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA
813112105746448384,2016-12-25 20:00:07,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq
813096984823349248,2016-12-25 19:00:02,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu
813081950185472002,2016-12-25 18:00:17,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg
813066809284972545,2016-12-25 17:00:08,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN
813053299326877696,2016-12-25 16:06:27,@RouxgarouLSU ...damn it
813051746834595840,2016-12-25 16:00:16,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl
812814629743300609,2016-12-25 00:18:03,PUPDATE: Phil found a onesie https://t.co/gp2PTcWQOt
812800333940477953,2016-12-24 23:21:15,@tweetsauce I think they meant h*ck
812781120811126785,2016-12-24 22:04:54,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG
812776314809753601,2016-12-24 21:45:48,RT @luxuryxo: 7 weeks -&gt; 15 weeks -&gt; 6 months https://t.co/MiGTmxoLsR
812763242951020544,2016-12-24 20:53:52,@EverythingGoats way better than a goat
812747805718642688,2016-12-24 19:52:31,"RT @dog_rates: Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so 10/10 https://t.c…"
812709060537683968,2016-12-24 17:18:34,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp
812507563124264960,2016-12-24 03:57:53,"This is the most direct link I could find to help these wonderful people continue to do wonderful things. 🐶🐾🐕
https://t.co/dMlg4Py6Kj"
812503143955202048,2016-12-24 03:40:19,I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family… https://t.co/MCFrxiC7NZ
812499273082347520,2016-12-24 03:24:56,@shannannjones me
812498612211089408,2016-12-24 03:22:19,@makayladr @latenightrachhh tell your friend to stop h*ckin around this is serious business
812498208001847296,2016-12-24 03:20:42,@latenightrachhh @makayladr I am one person I just need to speak with you in private about the dog being in our book
812496089899298816,2016-12-24 03:12:17,@latenightrachhh @makayladr stop basking in the favs I need your email lol DM me
812484837735014400,2016-12-24 02:27:35,@MMartine23 @latenightrachhh https://t.co/p2IaGWfwXf
812466873996607488,2016-12-24 01:16:12,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux
