"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"9/12/2009","10:51:00",1.38,0.088,242.03,5.6,0,0,19
"9/12/2009","10:52:00",1.326,0,241.77,5.4,0,0,18
"9/12/2009","10:53:00",0.326,0,241.94,1.8,0,0,3
"9/12/2009","10:54:00",0.316,0.082,242.72,1.4,0,0,1
"9/12/2009","10:55:00",0.803469833215176,0.15,243.35,1.6,0,0,0
"9/12/2009","10:56:00",1.6316,0.15,243.32,1.6,0,0,1
"9/12/2009","10:57:00",1.60475,0.15,243.21,1.6,0,0,1
"9/12/2009","10:58:00",1.5756,0.148,243.08,1.4,0,0,0
"9/12/2009","10:59:00",2.36113887637722,0.15,243.37,1.6,0,0,1
"9/12/2009","11:00:00",2.50509348628686,0.148,242.92,1.6,0,0,1
"9/12/2009","11:01:00",1.25490563511005,0.144,241.76,1.4,0,0,0
"9/12/2009","11:02:00",0.34,0.146,242.28,1.4,0,0,1
"9/12/2009","11:03:00",0.338,0.144,241.71,1.4,0,0,1
"9/12/2009","11:04:00",1.78098020932292,0.144,241.65,1.4,0,0,0
"9/12/2009","11:05:00",1.377,0.146,242.22,1.4,0,0,1
"9/12/2009","11:06:00",2.99849770730705,0.148,242.68,1.4,0,0,1
"9/12/2009","11:07:00",1.32275,0.148,242.62,1.4,0,0,0
"9/12/2009","11:08:00",1.294,0.146,242.32,1.4,0,0,1
"9/12/2009","11:09:00",1.67894797907545,0.144,242.16,1.4,0,0,1
"9/12/2009","11:10:00",1.2358,0.146,242.53,1.4,0,0,0
"9/12/2009","11:11:00",0.274,0.058,242.31,1.2,0,0,1
"9/12/2009","11:12:00",0.242,0,242.3,1,0,0,1
"9/12/2009","11:13:00",1.1452,0,242.73,1,0,0,0
"9/12/2009","11:14:00",1.10025,0,243.25,1,0,0,1
"9/12/2009","11:15:00",1.47445858000954,0,242.61,1,0,0,1
"9/12/2009","11:16:00",0.404928560399269,0,242.28,1,0,0,0
"9/12/2009","11:17:00",2.48385503208295,0,242.46,1,0,0,1
"9/12/2009","11:18:00",0.9466,0,242.43,1,0,0,1
"9/12/2009","11:19:00",2.4095359763247,0,242.61,1,0,0,0
"9/12/2009","11:20:00",2.82697445310259,0,242.55,1,0,0,1
"9/12/2009","11:21:00",0.25,0,242.86,1,0,0,0
"9/12/2009","11:22:00",0.82475,0,243.44,1,0,0,1
"9/12/2009","11:23:00",1.15524102060639,0,243.27,1,0,0,1
"9/12/2009","11:24:00",0.767,0,243.03,1,0,0,0
"9/12/2009","11:25:00",1.70000717071473,0,242.9,1,0,0,1
"9/12/2009","11:26:00",0.7092,0,243.48,1,0,0,1
"9/12/2009","11:27:00",0.25,0,243.51,1,0,0,0
"9/12/2009","11:28:00",0.310122335370149,0,243.35,1,0,0,1
"9/12/2009","11:29:00",0.25,0,243.54,1,0,0,1
"9/12/2009","11:30:00",0.499421913397536,0,243.45,1,0,0,0
"9/12/2009","11:31:00",0.334,0.116,243.03,1.6,0,0,1
"9/12/2009","11:32:00",0.322,0.12,243.8,1.4,0,0,1
"9/12/2009","11:33:00",0.322,0.118,243.6,1.4,0,0,0
"9/12/2009","11:34:00",0.426,0.228,243.21,2,0,0,1
"9/12/2009","11:35:00",0.436,0.256,243.14,2,0,0,1
"9/12/2009","11:36:00",1.75762008963173,0.258,243.41,2,0,0,0
"9/12/2009","11:37:00",0.715504727245723,0.256,243.2,2,0,0,1
"9/12/2009","11:38:00",0.418,0.256,243.15,2,0,0,1
"9/12/2009","11:39:00",2.40045985611027,0.26,243.91,2,0,0,0
"9/12/2009","11:40:00",0.416,0.262,244.41,2,0,0,1
"9/12/2009","11:41:00",0.508,0.26,244.24,2.2,0,0,1
"9/12/2009","11:42:00",0.594,0.256,243.89,2.6,0,0,0
"9/12/2009","11:43:00",4.21374206420112,0.254,243.47,2.6,0,0,1
"9/12/2009","11:44:00",0.57855,0.256,243.9,2.4,0,0,1
"9/12/2009","11:45:00",3.64451640622688,0.258,244.04,2.4,0,0,0
"9/12/2009","11:46:00",0.58655,0.186,244.66,2,0,0,1
"9/12/2009","11:47:00",2.15071798798843,0.158,245.03,1.6,0,0,1
"9/12/2009","11:48:00",0.346,0.16,245.56,1.4,0,0,1
"9/12/2009","11:49:00",-2.35546019602512,0.156,244.76,1.6,0,0,0
"9/12/2009","11:50:00",0.817285457777822,0.156,244.64,1.6,0,0,1
"9/12/2009","11:51:00",0.262,0,245.06,1,0,0,1
"9/12/2009","11:52:00",0.817374282113748,0,244.71,1,0,0,0
"9/12/2009","11:53:00",0.58795,0,243.66,1,0,0,1
"9/12/2009","11:54:00",1.29776500002645,0,243.93,1,0,0,1
"9/12/2009","11:55:00",0.5878,0,244.35,1,0,0,0
"9/12/2009","11:56:00",1.78013779814118,0,244.88,1,0,0,1
"9/12/2009","11:57:00",0.254,0,244.57,1,0,0,1
"9/12/2009","11:58:00",0.254,0,244.99,1,0,0,0
"9/12/2009","11:59:00",-0.0681174481257469,0,244.32,1,0,0,1
"9/12/2009","12:00:00",0.58875,0,244.39,1,0,0,1
"9/12/2009","12:01:00",0.59045,0,244.56,1.4,0,0,0
"9/12/2009","12:02:00",0.5973,0.116,244.29,2.2,0,0,1
"9/12/2009","12:03:00",0.6046,0.116,244.08,2.2,0,0,1
"9/12/2009","12:04:00",0.61185,0.116,244.27,2.2,0,0,0
"9/12/2009","12:05:00",2.1421851462924,0.114,244,2.2,0,0,1
"9/12/2009","12:06:00",1.90092282911216,0.112,244.02,2.2,0,0,1
"9/12/2009","12:07:00",2.93532573918152,0.11,243.11,2.2,0,0,0
"9/12/2009","12:08:00",0.63945,0.106,242.31,2.2,0,0,1
"9/12/2009","12:09:00",0.6462,0.108,243.26,2.2,0,0,1
"9/12/2009","12:10:00",1.63974126506426,0.114,244.59,2.2,0,0,0
"9/12/2009","12:11:00",0.532,0.112,244.48,2.2,0,0,1
"9/12/2009","12:12:00",0.6635,0.112,244.73,2.2,0,0,1
"9/12/2009","12:13:00",0.66855,0.112,244.54,2.2,0,0,0
"9/12/2009","12:14:00",1.40386975817429,0.234,244.36,2.8,0,0,1
"9/12/2009","12:15:00",1.01940134438168,0.18,243.64,2,0,0,1
"9/12/2009","12:16:00",0.67175,0.15,243.32,1.4,0,0,0
"9/12/2009","12:17:00",0.67005,0.148,242.76,1.6,0,0,1
"9/12/2009","12:18:00",0.458,0.212,242.88,2.4,0,0,1
"9/12/2009","12:19:00",0.68775,0.566,243.61,5,0,0,11
"9/12/2009","12:20:00",1.24591599550744,0.57,242.85,5,0,2,10
"9/12/2009","12:21:00",3.46713400109005,0.564,242.58,5.2,0,1,11
"9/12/2009","12:22:00",2.42128437328789,0.57,242.89,5.2,0,2,11
"9/12/2009","12:23:00",0.912,0.5,242.59,4.4,0,1,8
"9/12/2009","12:24:00",0.5,0.38,242.61,2.6,0,1,1
"9/12/2009","12:25:00",1.03710709755455,0.372,241.68,2.4,0,2,1
"9/12/2009","12:26:00",2.2762016058138,0.374,241.71,2.4,0,1,0
"9/12/2009","12:27:00",0.7434,0.372,241.71,2.4,0,2,1
"9/12/2009","12:28:00",0.7474,0.372,241.75,2.6,0,1,1
"9/12/2009","12:29:00",1.45030436329273,0.374,242.33,2.6,0,1,0
"9/12/2009","12:30:00",2.19743960376139,0.308,241.19,2.2,0,2,1
"9/12/2009","12:31:00",1.75701230323748,0.236,241.47,1.8,0,1,1
"9/12/2009","12:32:00",0.402,0.24,242.44,1.8,0,2,0
"9/12/2009","12:33:00",0.7654,0.244,243.24,1.8,0,1,1
"9/12/2009","12:34:00",0.394,0.242,243.04,1.8,0,1,1
"9/12/2009","12:35:00",2.27702421102193,0.246,243.66,1.8,0,2,0
"9/12/2009","12:36:00",0.903672006932227,0.244,243.26,1.8,0,1,1
"9/12/2009","12:37:00",0.737937783751982,0.242,243,1.8,0,1,1
"9/12/2009","12:38:00",0.392,0.242,243.07,1.8,0,2,0
"9/12/2009","12:39:00",1.72991765650585,0.236,242,1.8,0,1,1
"9/12/2009","12:40:00",0.672624850650035,0.238,242.57,1.8,0,1,1
"9/12/2009","12:41:00",1.07455770137368,0.226,242.37,3.6,0,1,0
"9/12/2009","12:42:00",1.454,0.228,242.31,6.6,0,2,1
"9/12/2009","12:43:00",1.298,0.268,243.93,6,0,1,1
"9/12/2009","12:44:00",1.384,0.264,243.76,6.4,0,1,0
"9/12/2009","12:45:00",0.549731491569562,0.178,243.53,3.4,0,2,1
"9/12/2009","12:46:00",1.12338487299264,0.094,243.77,2.2,0,1,1
"9/12/2009","12:47:00",0.946532078014051,0.094,243.58,2.2,0,1,0
"9/12/2009","12:48:00",2.39673417218975,0.084,243.31,8,0,17,1
"9/12/2009","12:49:00",2.802,0.068,241.94,11.6,0,39,1
"9/12/2009","12:50:00",2.804,0.068,242.1,11.6,0,38,0
"9/12/2009","12:51:00",0.479447585486509,0,242.43,12,0,39,1
"9/12/2009","12:52:00",4.8293414134667,0,242.07,12.2,0,39,1
"9/12/2009","12:53:00",2.996,0.05,241.35,12.4,0,39,0
"9/12/2009","12:54:00",3.048,0.1,241.65,12.6,0,39,1
"9/12/2009","12:55:00",1.3144,0.046,242.02,12.4,0,39,1
"9/12/2009","12:56:00",1.38085,0.048,242.7,12.4,0,40,0
"9/12/2009","12:57:00",1.4471,0.048,242.68,12.2,0,39,1
"9/12/2009","12:58:00",1.4959,0.056,243.13,10.6,0,31,1
"9/12/2009","12:59:00",0.71,0.072,244.7,2.8,0,1,0
"9/12/2009","13:00:00",1.4783,0.072,244.38,3.4,0,1,1
"9/12/2009","13:01:00",1.48025,0.106,243.79,6.4,0,10,1
"9/12/2009","13:02:00",0.469053789621698,0.126,244.66,2.8,0,1,0
"9/12/2009","13:03:00",1.4628,0.11,244.58,2.8,0,1,1
"9/12/2009","13:04:00",1.07190872835553,0.084,244.31,2.8,0,0,1
"9/12/2009","13:05:00",1.47275,0.08,244.4,3,0,2,0
"9/12/2009","13:06:00",1.75954371348718,0.08,244.41,3,0,1,1
"9/12/2009","13:07:00",2.44339619796431,0.098,244.08,3,0,1,1
"9/12/2009","13:08:00",0.687042759013917,0.126,244.23,2.8,0,1,0
"9/12/2009","13:09:00",0.68,0.126,245.02,2.8,0,1,1
"9/12/2009","13:10:00",1.49535,0,245.78,2.4,0,1,1
"9/12/2009","13:11:00",0.985839853014837,0.046,245.79,2.4,0,1,0
"9/12/2009","13:12:00",2.43407982456587,0.056,245.05,2.4,0,1,1
"9/12/2009","13:13:00",0.781221307902696,0.056,245.35,2.4,0,1,1
"9/12/2009","13:14:00",1.51485,0.056,244.6,2.4,0,1,0
"9/12/2009","13:15:00",1.5191,0,243.56,2.4,0,1,1
"9/12/2009","13:16:00",1.65292474630227,0,243.64,3,0,3,1
"9/12/2009","13:17:00",2.26651685297508,0,243.76,3,0,4,0
"9/12/2009","13:18:00",3.09910044796472,0,243.96,3,0,4,1
"9/12/2009","13:19:00",1.5521,0,243.41,3,0,4,1
"9/12/2009","13:20:00",2.32023280636996,0,244.02,3,0,3,0
"9/12/2009","13:21:00",0.516,0,244.09,2.2,0,1,1
"9/12/2009","13:22:00",0.506,0,243.8,2,0,0,1
"9/12/2009","13:23:00",0.506,0,243.41,2,0,0,0
"9/12/2009","13:24:00",1.75651384141913,0,243.45,2,0,0,1
"9/12/2009","13:25:00",3.21883314216482,0,243.9,2,0,0,1
"9/12/2009","13:26:00",1.4823,0,244.8,1.6,0,0,0
"9/12/2009","13:27:00",0.712751270207162,0,244.65,1.6,0,0,1
"9/12/2009","13:28:00",2.41053528519627,0,245.01,1.6,0,0,1
"9/12/2009","13:29:00",1.3893,0,245.81,1.6,0,0,0
"9/12/2009","13:30:00",0.384,0,245.42,1.6,0,0,1
"9/12/2009","13:31:00",1.47094164101521,0,245.2,1.6,0,0,1
"9/12/2009","13:32:00",1.20005,0,244.93,1.6,0,0,0
"9/12/2009","13:33:00",0.28990508913627,0,245.84,1.8,0,0,1
"9/12/2009","13:34:00",0.532,0.146,245.52,2.4,0,0,1
"9/12/2009","13:35:00",3.55133504481888,0.214,245.65,2.4,0,0,0
"9/12/2009","13:36:00",0.558,0.21,245.08,2.4,0,0,1
"9/12/2009","13:37:00",0.88905,0.21,244.86,2.4,0,0,1
"9/12/2009","13:38:00",0.84225,0.204,243.75,2.4,0,0,0
"9/12/2009","13:39:00",0.534,0.204,243.94,2.4,0,0,1
"9/12/2009","13:40:00",0.534,0.21,244.98,2.4,0,0,1
"9/12/2009","13:41:00",1.88758959507715,0.212,245.48,2.4,0,0,1
"9/12/2009","13:42:00",0.81205,0.206,244.54,2.4,0,0,0
"9/12/2009","13:43:00",1.40010888642661,0.21,245.3,2.4,0,0,1
"9/12/2009","13:44:00",0.80535,0.206,244.34,2.4,0,0,1
"9/12/2009","13:45:00",0.8011,0.202,243.65,2.4,0,0,0
"9/12/2009","13:46:00",2.04543893259298,0.202,243.72,2.4,0,0,1
"9/12/2009","13:47:00",0.534,0.202,243.77,2.4,0,0,1
"9/12/2009","13:48:00",1.9566781855337,0.204,244.13,2.4,0,0,0
"9/12/2009","13:49:00",0.78535,0.204,243.89,2.4,0,0,1
"9/12/2009","13:50:00",1.58578906763914,0.06,244.01,1.8,0,0,1
"9/12/2009","13:51:00",0.7776,0,243.37,1.6,0,0,0
"9/12/2009","13:52:00",0.772,0,242.86,1.6,0,0,1
"9/12/2009","13:53:00",0.386,0,242.3,1.6,0,0,1
"9/12/2009","13:54:00",0.76185,0,243.59,1.6,0,0,0
"9/12/2009","13:55:00",0.75755,0,244.22,1.6,0,0,1
"9/12/2009","13:56:00",1.73948129960182,0,244.62,1.6,0,0,1
"9/12/2009","13:57:00",0.92775989038992,0,244.28,1.6,0,0,0
"9/12/2009","13:58:00",2.39047221705957,0,244.64,1.6,0,0,1
"9/12/2009","13:59:00",3.31370460615186,0,244.5,1.6,0,0,1
"9/12/2009","14:00:00",0.388,0,244.61,1.6,0,0,0
"9/12/2009","14:01:00",0.388,0,244.15,1.6,0,0,1
"9/12/2009","14:02:00",0.7099,0,244.79,1.6,0,0,1
"9/12/2009","14:03:00",0.388,0,244.37,1.6,0,0,0
"9/12/2009","14:04:00",0.382,0,243.77,1.6,0,0,1
"9/12/2009","14:05:00",2.96206237806609,0,244.55,1.6,0,0,1
"9/12/2009","14:06:00",0.384,0,244.31,1.6,0,0,0
"9/12/2009","14:07:00",0.701,0,243.84,1.6,0,0,1
"9/12/2009","14:08:00",0.386,0,243.79,1.6,0,0,1
"9/12/2009","14:09:00",1.3244730391743,0,244.46,1.6,0,0,0
"9/12/2009","14:10:00",1.86472125954331,0,244.51,1.6,0,0,1
"9/12/2009","14:11:00",0.7007,0,244.18,1.6,0,0,1
"9/12/2009","14:12:00",3.08879434616273,0,243.86,1.6,0,0,0
"9/12/2009","14:13:00",0.362,0,243.53,1.6,0,0,1
"9/12/2009","14:14:00",0.681965885042928,0.052,242.96,2,0,0,1
"9/12/2009","14:15:00",0.69475,0.094,242.96,2,0,0,0
"9/12/2009","14:16:00",0.6925,0.096,243.47,2,0,0,1
"9/12/2009","14:17:00",-0.176561081209439,0.096,243.92,2,0,0,1
"9/12/2009","14:18:00",0.474,0.096,243.69,2,0,0,0
"9/12/2009","14:19:00",1.60418718005671,0.096,243.71,2,0,0,1
"9/12/2009","14:20:00",3.13733565483626,0.098,244.02,2,0,0,1
"9/12/2009","14:21:00",0.68445,0.094,243.39,2,0,0,0
"9/12/2009","14:22:00",0.48,0.094,243.24,2,0,0,1
"9/12/2009","14:23:00",0.6812,0.092,242.85,2,0,0,1
"9/12/2009","14:24:00",0.67965,0.092,242.82,2,0,0,0
"9/12/2009","14:25:00",0.476,0.092,242.72,2,0,0,1
"9/12/2009","14:26:00",0.6762,0.094,243.16,2,0,0,1
"9/12/2009","14:27:00",0.466,0.092,242.7,2,0,0,0
"9/12/2009","14:28:00",0.462,0.092,242.88,2,0,0,1
"9/12/2009","14:29:00",0.759922333924336,0.092,242.41,2,0,0,1
"9/12/2009","14:30:00",0.769886698011002,0.072,242.42,2,0,0,0
"9/12/2009","14:31:00",0.6719,0.062,242.7,1.8,0,0,1
"9/12/2009","14:32:00",2.22632860992062,0.06,242.53,1.8,0,0,1
"9/12/2009","14:33:00",2.34520455677933,0.062,243.17,1.8,0,0,0
"9/12/2009","14:34:00",0.464,0.062,243.53,1.8,0,0,1
"9/12/2009","14:35:00",0.356,0.104,243.83,1.4,0,0,1
"9/12/2009","14:36:00",0.344,0.108,243.73,1.4,0,0,0
"9/12/2009","14:37:00",0.6751,0.164,243.4,1.8,0,0,1
"9/12/2009","14:38:00",1.41974690754756,0.23,243.15,1.8,0,1,1
"9/12/2009","14:39:00",0.416,0.232,243.31,1.8,0,1,0
"9/12/2009","14:40:00",0.6771,0.244,244.81,1.8,0,2,1
"9/12/2009","14:41:00",1.32667588832312,0.244,244.68,1.8,0,1,1
"9/12/2009","14:42:00",1.27862134173877,0.244,244.44,1.8,0,2,0
"9/12/2009","14:43:00",0.402,0.244,244.31,1.8,0,1,1
"9/12/2009","14:44:00",0.388,0.222,244.51,1.8,0,2,1
"9/12/2009","14:45:00",2.16063754170925,0.136,244.64,1.4,0,1,0
"9/12/2009","14:46:00",0.334,0.136,244.69,1.4,0,1,1
"9/12/2009","14:47:00",0.6746,0.138,245.23,1.4,0,2,1
"9/12/2009","14:48:00",1.46111433649584,0.138,244.8,1.4,0,1,0
"9/12/2009","14:49:00",0.34,0.136,244.52,1.4,0,2,1
"9/12/2009","14:50:00",0.342,0.14,245.36,1.4,0,1,1
"9/12/2009","14:51:00",0.6704,0.142,245.88,1.4,0,2,0
"9/12/2009","14:52:00",0.66955,0.142,245.94,1.4,0,1,1
"9/12/2009","14:53:00",1.91397998029531,0.14,245.32,1.4,0,1,1
"9/12/2009","14:54:00",0.336,0.142,245.65,1.4,0,2,0
"9/12/2009","14:55:00",0.416,0.238,245.03,2,0,1,1
"9/12/2009","14:56:00",0.6642,0.286,245.91,2,0,1,1
"9/12/2009","14:57:00",0.6633,0.286,246.17,2,0,2,0
"9/12/2009","14:58:00",1.17304818282311,0.284,245.77,2,0,1,1
"9/12/2009","14:59:00",0.428,0.284,245.71,2,0,1,1
"9/12/2009","15:00:00",0.6599,0.288,246.4,2,0,2,0
"9/12/2009","15:01:00",2.20362582811011,0.29,246.69,2,0,1,1
"9/12/2009","15:02:00",0.65735,0.29,246.6,2,0,1,1
"9/12/2009","15:03:00",0.6561,0.288,246.32,2,0,1,0
"9/12/2009","15:04:00",1.86427393115006,0.194,246.62,1.6,0,1,1
"9/12/2009","15:05:00",0.65065,0.158,246.4,1.6,0,0,1
"9/12/2009","15:06:00",0.6479,0.162,246.95,1.6,0,0,1
"9/12/2009","15:07:00",1.40017411594196,0.156,245.86,1.6,0,0,0
"9/12/2009","15:08:00",0.64435,0.152,245.18,1.8,0,0,1
"9/12/2009","15:09:00",2.06097809307421,0.194,246.16,2.6,0,1,1
"9/12/2009","15:10:00",3.032,0.19,243.18,14,0,40,0
"9/12/2009","15:11:00",1.5693,0.08,241.14,19.6,0,74,1
"9/12/2009","15:12:00",1.66405,0,241.29,17.8,0,66,0
"9/12/2009","15:13:00",4.756,0,240.78,19.6,0,74,1
"9/12/2009","15:14:00",1.86595,0,241.28,17.8,0,67,1
"9/12/2009","15:15:00",1.9758,0,240.7,19.6,0,74,0
"9/12/2009","15:16:00",2.0864,0,241.47,19.6,0,75,1
"9/12/2009","15:17:00",4.2,0.048,242.27,17.8,0,67,1
"9/12/2009","15:18:00",5.01290028033563,0.048,243.81,10.4,0,38,0
"9/12/2009","15:19:00",2.03220610489422,0.068,243.71,9.6,0,34,1
"9/12/2009","15:20:00",0.612951092256953,0.066,245.71,5.8,0,19,1
"9/12/2009","15:21:00",1.61105,0.07,244.75,10.4,0,38,0
"9/12/2009","15:22:00",1.64035,0.066,245.73,6.6,0,23,1
"9/12/2009","15:23:00",2.16,0.076,245.42,9,0,30,1
"9/12/2009","15:24:00",2.118,0.232,245.5,8.8,0,25,7
"9/12/2009","15:25:00",1.78725,0.372,244.49,11.4,0,29,11
"9/12/2009","15:26:00",1.83785,0.368,244.63,10,0,24,12
"9/12/2009","15:27:00",1.89855,0.374,243.94,11.6,0,28,11
"9/12/2009","15:28:00",2.26490774337803,0.35,244.42,8.8,0,21,11
"9/12/2009","15:29:00",1.99065,0.176,244.24,9.4,0,32,1
"9/12/2009","15:30:00",2.19150475845798,0.176,244.86,3.6,0,8,1
"9/12/2009","15:31:00",3.8390192033105,0.192,245.01,4.8,0,13,0
"9/12/2009","15:32:00",1.932,0.162,244.76,8.2,0,25,1
"9/12/2009","15:33:00",4.44418367319982,0.174,243.65,9.8,0,35,1
"9/12/2009","15:34:00",2.1392,0.162,243.87,6.2,0,18,0
"9/12/2009","15:35:00",2.09,0.204,244.03,9,0,31,1
"9/12/2009","15:36:00",0.65,0.27,245.84,2.8,0,4,1
"9/12/2009","15:37:00",2.21135,0.334,245.1,6,0,16,0
"9/12/2009","15:38:00",2.2611,0.28,244.82,10,0,33,1
"9/12/2009","15:39:00",1.978,0.222,245.89,8.4,0,28,1
"9/12/2009","15:40:00",2.84870964203835,0.198,245.3,8.2,0,25,0
"9/12/2009","15:41:00",1.76,0.224,245.16,7.4,0,24,1
"9/12/2009","15:42:00",2.12,0.224,244.83,9,0,29,1
"9/12/2009","15:43:00",0.894,0.25,246.07,4,0,10,0
"9/12/2009","15:44:00",2.77032003149031,0.214,245.86,4.6,0,11,1
"9/12/2009","15:45:00",5.79783005871475,0.216,244.97,8,0,24,1
"9/12/2009","15:46:00",2.398,0.188,244.58,10,0,35,0
"9/12/2009","15:47:00",1.506,0.226,245.65,6.2,0,19,1
"9/12/2009","15:48:00",4.59987298179403,0.222,244.51,9.2,0,30,1
"9/12/2009","15:49:00",2.6019,0.256,246.44,2.8,0,4,0
"9/12/2009","15:50:00",5.34899146583721,0.218,246.06,5.8,0,17,1
"9/12/2009","15:51:00",2.394,0.214,245.33,10,0,32,1
"9/12/2009","15:52:00",1.508,0.148,245.66,7,0,21,0
"9/12/2009","15:53:00",0.718,0.096,246.29,3.2,0,7,1
"9/12/2009","15:54:00",2.2625,0.088,246.27,5.8,0,18,1
"9/12/2009","15:55:00",2.20955,0.11,244.71,10.8,0,39,0
"9/12/2009","15:56:00",2.32408486926145,0.096,246.14,4.2,0,12,1
"9/12/2009","15:57:00",1.61346926932286,0.13,246.63,4,0,10,1
"9/12/2009","15:58:00",2.01155,0.104,245.71,7.6,0,24,1
"9/12/2009","15:59:00",2.298,0.082,244.41,9.6,0,35,0
"9/12/2009","16:00:00",-0.133841427517708,0.08,245.78,2.6,0,6,1
"9/12/2009","16:01:00",1.056,0.092,245.25,4.6,0,12,1
"9/12/2009","16:02:00",1.9627,0.062,244.74,8.4,0,27,0
"9/12/2009","16:03:00",1.876,0.084,245.03,8.2,0,28,1
"9/12/2009","16:04:00",1.9149,0.084,246.12,2,0,4,1
"9/12/2009","16:05:00",1.27,0.09,244.91,5.2,0,16,0
"9/12/2009","16:06:00",1.97330532816667,0.052,243.13,9.4,0,32,1
"9/12/2009","16:07:00",1.72753728383884,0.09,245.25,6.8,0,21,1
"9/12/2009","16:08:00",4.20209634294075,0.08,246,5.4,0,5,0
"9/12/2009","16:09:00",1.8196,0.088,245.36,8.4,0,17,1
"9/12/2009","16:10:00",3.21,0.054,244.72,13,0,37,1
"9/12/2009","16:11:00",1.872,0.088,244.98,8,0,12,0
"9/12/2009","16:12:00",1.822,0.062,243.91,7.6,0,8,1
"9/12/2009","16:13:00",1.90415,0.07,242.92,11,0,22,1
"9/12/2009","16:14:00",2.1804271405618,0,242.74,13.8,0,35,0
"9/12/2009","16:15:00",4.44697854095749,0.088,244.65,6.8,0,7,1
"9/12/2009","16:16:00",1.97415,0.062,244.42,8.4,0,11,1
"9/12/2009","16:17:00",2.884,0.07,243.28,12,0,26,0
"9/12/2009","16:18:00",2.02985,0.168,242.28,13.4,0,31,1
"9/12/2009","16:19:00",2.686,0.306,243.14,11.2,0,19,1
"9/12/2009","16:20:00",2.07175,0.294,243.17,12.4,0,24,0
"9/12/2009","16:21:00",1.796,0.33,244.04,7.4,0,4,1
"9/12/2009","16:22:00",2.596,0.292,242.75,10.6,0,17,1
"9/12/2009","16:23:00",2.71198708453094,0.296,241.97,15.8,0,34,0
"9/12/2009","16:24:00",2.20085,0.328,242.38,11.8,0,17,1
"9/12/2009","16:25:00",2.306,0.436,242.43,9.6,0,8,1
"9/12/2009","16:26:00",3.018,0.412,242.64,12.6,0,20,0
"9/12/2009","16:27:00",2.28905,0.418,241.94,16.4,0,37,1
"9/12/2009","16:28:00",4.54479518332169,0.428,243.65,9.6,0,8,1
"9/12/2009","16:29:00",2.554,0.438,242.92,10.6,0,13,0
"9/12/2009","16:30:00",3.394,0.41,242.68,14.2,0,26,1
"9/12/2009","16:31:00",3.678,0.418,241.6,15.4,0,32,1
"9/12/2009","16:32:00",2.6747964843879,0.404,242.26,12.4,0,19,0
"9/12/2009","16:33:00",2.30421937611476,0.376,240.87,13.8,0,26,1
"9/12/2009","16:34:00",2.534,0.202,242.05,8,0,5,1
"9/12/2009","16:35:00",2.5298,0.19,242.64,10,0,18,0
"9/12/2009","16:36:00",3.8168789442656,0.158,242.63,13,0,26,1
"9/12/2009","16:37:00",2.988,0.186,242.47,12.6,0,28,1
"9/12/2009","16:38:00",2.6324,0.18,244.28,6.8,0,4,0
"9/12/2009","16:39:00",3.90470843134286,0.198,244.04,10.2,0,18,1
"9/12/2009","16:40:00",2.904,0.146,243.43,12.4,0,26,1
"9/12/2009","16:41:00",3.85763785404995,0.164,242.94,12.8,0,29,0
"9/12/2009","16:42:00",1.616,0.158,244.59,6.6,0,4,1
"9/12/2009","16:43:00",2.7494,0.176,244.26,9.8,0,18,1
"9/12/2009","16:44:00",3.02151640914124,0.14,243.53,12.6,0,24,0
"9/12/2009","16:45:00",3.308,0.154,242.11,14,0,31,1
"9/12/2009","16:46:00",2.8511,0.154,244.44,7.4,0,4,1
"9/12/2009","16:47:00",2.87635,0.168,243.74,10.2,0,17,0
"9/12/2009","16:48:00",3.98839965884484,0.134,242.44,12.4,0,24,1
"9/12/2009","16:49:00",4.95318317659092,0.15,241.82,13.8,0,31,1
"9/12/2009","16:50:00",3.97409247803491,0.158,244.16,7.4,0,5,0
"9/12/2009","16:51:00",2.92515,0.166,243.82,10,0,16,1
"9/12/2009","16:52:00",3.49223440349659,0.156,244.05,8,0,8,1
"9/12/2009","16:53:00",3.60226129616834,0.164,243.13,7,0,5,0
"9/12/2009","16:54:00",1.718,0.15,242.54,7,0,5,1
"9/12/2009","16:55:00",4.0121084357931,0.156,241.98,7,0,5,1
"9/12/2009","16:56:00",2.8582,0.148,241.41,7,0,4,0
"9/12/2009","16:57:00",2.82845,0.152,241.93,7,0,5,1
"9/12/2009","16:58:00",2.68402529188501,0.152,241.68,7,0,5,0
"9/12/2009","16:59:00",2.76735,0.17,241.73,7.2,0,4,1
"9/12/2009","17:00:00",4.84119579078102,0.12,241.86,6.6,0,1,1
"9/12/2009","17:01:00",3.34508171161414,0.1,240.7,6.2,0,0,0
"9/12/2009","17:02:00",1.87358687230385,0.1,239.5,6.4,0,0,1
"9/12/2009","17:03:00",1.506,0.096,239.3,6.2,0,0,1
"9/12/2009","17:04:00",2.6126,0.1,239.1,6.4,0,1,0
"9/12/2009","17:05:00",3.4167668023021,0.096,239.4,6.2,0,0,1
"9/12/2009","17:06:00",1.522,0.102,239.47,6.4,0,0,1
"9/12/2009","17:07:00",2.51305954618937,0.098,238.86,6.2,0,0,0
"9/12/2009","17:08:00",1.506,0.098,239.13,6.2,0,0,1
